City,Population
Saint-Jean-Eudes,
Egnell's,
New Perlican,
Domremy,
Hawkesbury,12283
Bickerdike,
Wingham,3047
Banff,7502
Nepean,
Nauwigewauk,
Port Essington,
Eden,
Lancaster,
Spotted Islands,
Oromocto,8998
Coalspar,
Fort William,
Mississippi Station,
Sprucedale,
Port Saint Martin,
Silver Mountain,
Summerford,
Uxbridge,9020
Pembroke,15551
River Valley,
Robertsonville,
Hebron,
Burin,
Wimborne,
New Port Connor,
Pickerel Narrows,
Richmond,3485
Cloan,
Soldiers Cove,
Leader,
Newburgh,
Highland Park,
Howick,
Bednesti,
Grande-Rivière,1508
Saint-Bruno-de-Montarville,
Burnsville,
Earlton Junction,
Betsiamites,1652
The Beaches,
Italy Cross,
Soda Creek,
Kanimistiquia,
Marlboro,
Val-d'Or,
Mabou,
McMurphy,
Omemee,1393
Cartierville,
Everard,
Beaverdam,
Bitumount,
Port Maitland,
Saint-Félicien,8088
Hayter,
Fort-Chimo,
Didsbury,4134
Gravelbourg,1109
Monteith,
Isle-Verte,
Macamic,1559
Rampart House,
Pointe-aux-Trembles,
Scotsburn,
Sharbot Lake,
Brossard,
Bartibog Station,
Mamette Lake,
Fort Reliance,
Hauterive,12816
Messines,
Caraquet,4620
Lockepor,
Muriel Lake,
Stuart Island,
Colville Lake,
Salmon Cove,
Petit-Rivière,
Agassiz,
Burbidge,
North Surrey,
Canoe Narrows,
Lawrencetown,
Trapp Lake,
Gurneyville,
Macdonald,
Saint-Jean-Port-Joli,1929
Stoney Creek,
Galt,
Aroostook Junction,
Moose River,
Ship Cove,
Sidney Inlet,
Beaverlodge,2219
Owen Sound,22625
Regina,176182
Rumsey,
Babine,
Watson Lake Wye,
Wolstenholme,
Vanguard,
Canterbury Station,
Beaver Bank,
Westmount,
Three Creeks,
Tulameen,
Miocene,
Carden,
Beaver,
Welland,
Windsor,
Saint-Basile,
Goldfields,
Richardson,
Tamworth,
Drummondville East,
Grandes-Piles,
Kildonan,
Sydney River,
Wakeham Bay,
Pouch Cove,
Finlay,
Big Salmon,
Saint Édouard,
La Scie,
Mill Cove,
Milton Station,
South Porcupine,
Warden,
Chalk River,
Cape Scott,
Joggin Mines,
Canuck,
Greenway,
Otterburn Park,
Biscotasing,
Chateau Richer,
Springdale,2779
Hagersville,2624
Ivanhoe,
Wapella,
Bowden,
Carleton,
Glenwood,
Merrit,
Searston,
Lansdowne,
Saanichton,
Cork Station,
Colborne,2155
Cracroft,
Barwick,
Savory,
Blanshard,
Hyland Post,
Moose Lake,
North Cooking Lake,
Nipigon,
West Advocate,
Hants Harbour,
Stony Mountain,1770
Waterford,3033
Ralston,
Crystal Falls,
High Prairie,2878
Saint-Elzéar,
Missanabie,
Endako,
Kingston,114243
Red Rock,
Leanchoil,
Courtright,
Pilot Butte,1728
Maricourt,
Bradford,18811
Fort McPherson,
Saint-Nérée,
Margaree,
Shoal Bay,
Cookshire,1568
Dasserat,
North Vermilion,
Arntfield,
Chetican,
Rogers,
Denbigh,
Ross River,
South Brookfield,
Diana Bay,
Isnardy,
Snowden,
Saint-Stanislas-de-Kostka,
Goat,
Laprairie,
Ripples,
Saint-Hubert-de-Témiscouata,
Anse au Griffon,
Spencer Island,
Kaladar,
Medley,
Lawrence Station,
Three Rivers,
Procter,
Dundas,
Hearst,4746
Sainte-Rosalie,
Shawbridge,
Vulcan,1853
Gang Ranch,
Pambrun,
Laniel,
New Germany,
Prince William,
Dogpound,
Mason Landing,
Lac-au-Saumon,1198
Delph,
Linton,
Saint-Irénée,
Terra Nova,
Almonte,4921
Grande-Vallée,
South Indian Lake,
Rife,
Saint-Raphaël,1276
Sanikiluaq,
Colonsay,
Dyment,
Topsail,
Little Seldom,
Marches Point,
Roblin,
Saint-Étienne,
Saint-Noël,
Les Escoumins,2042
Coxheath,
Warwick,3340
Tavistock,2654
Mississauga,
Sandwith,
Sainte-Florence,
